"Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Predict.RainTomorrow","R_predicted_RainTomorrow"
2016,12,15,"BadgerysCreek",16.0543412864146,28.45,0.449188426252646,8.61857638888889,9.17474489795918,"NE",43.3475944267394,"N","SW",15.0504187007545,20.1247562588643,61.9247026497202,46.1675909646557,1012.59024480712,1010.32520385471,5.04931146004602,4.61695624560793,21.6768251841929,26.3705173635719,NA,NA,0,"0"
2016,12,16,"BadgerysCreek",16.0543412864146,28.45,0.449188426252646,8.61857638888889,9.17474489795918,"NE",43.3475944267394,"N","SW",15.0504187007545,20.1247562588643,61.9247026497202,46.1675909646557,1012.59024480712,1009.5,5.04931146004602,4.61695624560793,21.6768251841929,18.9,NA,NA,0,"0"
2017,1,4,"BadgerysCreek",17.6,28.1,0.6,8.41351888667992,9.25368956743002,"SSW",41.3416149068323,"E","E",19,17,58,46,1021.4,1019.3,4.7841845140033,3.86627906976744,23.1,26.5,0,NA,0,"0"
2009,9,3,"Cobar",12,23.8,0,6.4,7.65843091334895,"N",41,"NNE","NNW",19,22,44,38,1016.3,1013.3,7,3,17.1,22.2,0,NA,0,"0"
2011,8,8,"Cobar",3.5,16,0,4.6,7.15890570430733,"W",44,"W","W",9,20,78,39,1014.7,1011.7,7,5,9.1,15.4,0,NA,0,"0"
2011,8,9,"Cobar",7.89039790492347,13,0.575542691751085,3.24732650739477,7.15890570430733,"N",37.211940981876,"N","NNW",12.6399620739558,17.1260320965332,74.4643304371304,54.9066150161593,1013,1011.1,3.87662384601892,4.27095750372082,8.2,12.5,NA,NA,0,"0"
2011,8,10,"Cobar",7.89039790492347,16.7,0.575542691751085,3.24732650739477,7.15890570430733,"N",37.211940981876,"N","NNW",12.6399620739558,17.1260320965332,74.4643304371304,54.9066150161593,1010.5,1007.7,3.87662384601892,4.27095750372082,11.4,12.7,NA,NA,0,"0"
2012,11,28,"Cobar",19.5,38,2,7.26992753623188,8.87414012738853,"E",43.3645833333333,"WSW","NNW",15.399209486166,13,56,25,1015.77084988086,1010,2,2,26.6,36.6,1,NA,0,"0"
2012,11,29,"Cobar",13.9485401459854,41.7,0.414233576642336,11.2,8.87414012738853,"SSW",41.7954078722272,"NNE","SE",15.1324605535512,19.854020547574,61.7808396063798,47.1260353407604,1011.5,1008.4,4.8542392103346,4.49084525248907,29.8,40.9,NA,NA,0,"0"
2016,1,14,"Cobar",25.6,33.3,1.2,14.4,8.32371705963939,"SSW",54,"NNW","SSW",13,30,36,49,1012.7,1014,7,7,32.2,28.1,1,NA,0,"0"
2016,1,15,"Cobar",17.9257682745186,27.7,0.529034482758621,8.13192307692308,8.32371705963939,"SE",41.8136394493829,"SE","SSE",14.3557749062549,19.0753274108563,65.0948367362403,48.5071845661048,1021.9,1019.2,5.17945424344748,4.93907055804474,15.7,24.8,NA,NA,0,"0"
2016,3,13,"Cobar",24.7,37.5,0,9.4,7.28623087621697,"SSE",44,"NE","WSW",15,11,39,25,1015.7,1013,5,7,29.8,36,0,NA,0,"0"
2016,11,18,"Cobar",20.1,36.8,0,14.6,9.17331606217617,"N",39,"N","N",19,20,57.3143564356436,43.4269366197183,1016.2,1012.7,4.36405529953917,4.38336713995943,27.7,35.3,0,NA,0,"0"
2016,11,19,"Cobar",13.3172070113459,37.7,0.312883008356546,7.96132879045997,9.17331606217617,"WSW",42.2811991745646,"SE","SW",14.9330379387414,20.1606179847276,59.9131494956511,45.8475583265922,1015.1,1012.4,4.65490145141759,4.55102349650099,30.3,36.7,NA,NA,0,"0"
2016,11,20,"Cobar",13.3172070113459,38.2,0.312883008356546,7.96132879045997,9.17331606217617,"WSW",42.2811991745646,"SE","SW",14.9330379387414,20.1606179847276,59.9131494956511,45.8475583265922,1015.8,1012.7,4.65490145141759,4.55102349650099,27.8,36.5,NA,NA,0,"0"
2016,11,21,"Cobar",13.3172070113459,38.1,0.312883008356546,7.96132879045997,9.17331606217617,"WSW",42.2811991745646,"SE","SW",14.9330379387414,20.1606179847276,59.9131494956511,45.8475583265922,1015,1011.6,4.65490145141759,4.55102349650099,30,37.9,NA,NA,0,"0"
2016,11,22,"Cobar",13.3172070113459,36.5,0.312883008356546,7.96132879045997,9.17331606217617,"WSW",42.2811991745646,"SE","SW",14.9330379387414,20.1606179847276,59.9131494956511,45.8475583265922,1013,1010,4.65490145141759,4.55102349650099,27.3,35,NA,NA,0,"0"
2016,11,23,"Cobar",13.3172070113459,24.1,0.312883008356546,7.96132879045997,9.17331606217617,"WSW",42.2811991745646,"SE","SW",14.9330379387414,20.1606179847276,59.9131494956511,45.8475583265922,1013.3,1012.9,4.65490145141759,4.55102349650099,18.7,19.6,NA,NA,0,"0"
2016,11,27,"Cobar",13.1,30.5,0,9.8,9.17331606217617,"SSW",28,"SSE","WSW",13,15,57.3143564356436,43.4269366197183,1016.8,1013.8,4.36405529953917,4.38336713995943,21.6,28.9,0,NA,0,"0"
2016,11,28,"Cobar",13.3172070113459,33.2,0.312883008356546,7.96132879045997,9.17331606217617,"WSW",42.2811991745646,"SE","SW",14.9330379387414,20.1606179847276,59.9131494956511,45.8475583265922,1014.4,1010.6,4.65490145141759,4.55102349650099,24.8,32.2,NA,NA,0,"0"
2016,11,29,"Cobar",13.3172070113459,35.1,0.312883008356546,7.96132879045997,9.17331606217617,"WSW",42.2811991745646,"SE","SW",14.9330379387414,20.1606179847276,59.9131494956511,45.8475583265922,1010.6,1007.7,4.65490145141759,4.55102349650099,28.3,33.6,NA,NA,0,"0"
2017,1,23,"Cobar",24.6,41.2,0,8.41351888667992,9.25368956743002,"SSW",41.3416149068323,"NNE","N",30,26,54,31,1008.3,1005.9,4.7841845140033,8,31.2,39,0,NA,0,"0"
2017,1,24,"Cobar",17.9847576181819,30.2168766578249,0.412013422818792,8.41351888667992,9.25368956743002,"SSW",41.6502827684911,"N","SW",14.652303912453,19.0000910760421,63.7134545921602,47.073345779662,1012.07914831131,1009.9523110785,5.16078570123139,4.28904222403805,22.9727152317881,28.2062456140351,NA,NA,0,"0"
2017,1,25,"Cobar",17.9847576181819,30.2168766578249,0.412013422818792,8.41351888667992,9.25368956743002,"SSW",41.6502827684911,"N","SW",14.652303912453,19.0000910760421,63.7134545921602,47.073345779662,1012.07914831131,1011.2,5.16078570123139,4.28904222403805,22.9727152317881,34.7,NA,NA,0,"0"
2009,3,31,"CoffsHarbour",19,23.3,2,6.26861313868613,0,"SSE",70,"SSE","S",37,19,88,97,1009.9,1008.3,8,8,22.7,19.4,1,NA,1,"1"
2012,4,25,"CoffsHarbour",10.4,22.4,1.8,0.4,7.342521631644,"SW",28,"W","NNW",13,17,57,45,1014.9,1010.6,3,3,17.6,21.7,1,NA,0,"0"
2012,11,21,"CoffsHarbour",15.4,24.8,0.4,6,10.7,"SW",31,"SW","ENE",20,19,60,68,1018.9,1015.1,1,7,21.6,22.6,0,NA,0,"0"
2013,4,15,"CoffsHarbour",15.4,26.4,0,3.2,5.4,"NE",31,"NW","NNE",11,22,77,72,1011.8,1008.2,7,7,20.7,23.7,0,NA,0,"0"
2014,1,22,"CoffsHarbour",24.2,28.2,1.6,7.6,9.68312655086849,"S",50,"SSW","S",26,20,81,80,1012.9,1015.1,8,8,25.7,26.2,1,NA,1,"0"
2014,1,26,"CoffsHarbour",18,25.2,0.2,8.93720930232558,9.68312655086849,"S",39,"SW","SSE",20,24,69,49,1021.4,1021.6,7,6,21.1,23.9,0,NA,0,"0"
2014,1,27,"CoffsHarbour",17.44482413384,25.4,0.282329317269076,8.93720930232558,9.68312655086849,"SE",44.164482627848,"E","SE",15.7409884938527,20.7188775599451,57.9704387624801,42.2008927718646,1023.3,1022.8,4.01324871417632,3.60623071998138,20.6,24.4,NA,NA,0,"0"
2014,1,28,"CoffsHarbour",17.44482413384,27.4,0.282329317269076,8.93720930232558,9.68312655086849,"SE",44.164482627848,"E","SE",15.7409884938527,20.7188775599451,57.9704387624801,42.2008927718646,1021.9,1020.4,4.01324871417632,3.60623071998138,21.3,26.1,NA,NA,0,"0"
2014,5,6,"CoffsHarbour",5.5,20.7,0,3.33404791929382,6.00238095238095,"N",32.9918660287081,"N","N",11.1808999081726,14.9187327823691,61,51,1019.91012084592,1017.38595041322,4.44921316165951,4.68526466380544,14.5,19.6,0,NA,0,"0"
2014,5,7,"CoffsHarbour",10.8042279183352,21.0595695364238,0.506721536351166,3.33404791929382,6.00238095238095,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1019.91012084592,1017.38595041322,4.75578264854162,4.9455617080095,15.0866310160428,19.8559310801856,NA,NA,0,"0"
2014,5,8,"CoffsHarbour",10.8042279183352,21.0595695364238,0.506721536351166,3.33404791929382,6.00238095238095,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1019.91012084592,1017.38595041322,4.75578264854162,4.9455617080095,15.0866310160428,19.8559310801856,NA,NA,0,"0"
2014,5,9,"CoffsHarbour",10.8042279183352,21.0595695364238,0.506721536351166,3.33404791929382,6.00238095238095,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1019.91012084592,1017.38595041322,4.75578264854162,4.9455617080095,15.0866310160428,19.8559310801856,NA,NA,0,"0"
2014,5,10,"CoffsHarbour",10.8042279183352,21.0595695364238,0.506721536351166,3.33404791929382,6.00238095238095,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1019.91012084592,1017.38595041322,4.75578264854162,4.9455617080095,15.0866310160428,19.8559310801856,NA,NA,0,"0"
2014,5,11,"CoffsHarbour",10.8042279183352,21.0595695364238,0.506721536351166,3.33404791929382,6.00238095238095,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1019.91012084592,1017.38595041322,4.75578264854162,4.9455617080095,15.0866310160428,19.8559310801856,NA,NA,0,"0"
2014,5,12,"CoffsHarbour",10.8042279183352,21.0595695364238,0.506721536351166,3.33404791929382,6.00238095238095,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1019.91012084592,1017.38595041322,4.75578264854162,4.9455617080095,15.0866310160428,21.8,NA,NA,0,"0"
2014,9,16,"CoffsHarbour",12.1,25.5,0,5.17105606258149,8.16888567293777,"N",39.4790718835305,"N","NE",14.2463139635733,18.8220486111111,69,60,1019.51604215457,1016.61578125,3.45504840940526,3.6951724137931,20.4,24.1,0,NA,0,"0"
2014,12,5,"CoffsHarbour",19.4,29.8,2,7.99237611181703,9.20554016620498,"S",46.1210191082803,"SSE","SE",14,19.9279141104294,77,79,1012.33310810811,1010.08708708709,5.77272727272727,5.52073732718894,22.5,23.7,1,NA,1,"0"
2014,12,6,"CoffsHarbour",16.175508854166,27.8662242866622,0.506019151846785,7.99237611181703,9.20554016620498,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1010.08708708709,4.61961234388047,4.45826698135925,21.4053417385534,25.7755968169761,NA,NA,0,"0"
2014,12,7,"CoffsHarbour",16.175508854166,27.8662242866622,0.506019151846785,7.99237611181703,9.20554016620498,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1010.08708708709,4.61961234388047,4.45826698135925,21.4053417385534,25.7755968169761,NA,NA,0,"0"
2014,12,8,"CoffsHarbour",16.175508854166,27.8662242866622,0.506019151846785,7.99237611181703,9.20554016620498,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1010.08708708709,4.61961234388047,4.45826698135925,21.4053417385534,26.8,NA,NA,0,"0"
2014,12,9,"CoffsHarbour",16.175508854166,27.8662242866622,0.506019151846785,7.99237611181703,9.20554016620498,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1010.08708708709,4.61961234388047,4.45826698135925,21.4053417385534,25.3,NA,NA,0,"0"
2014,12,20,"CoffsHarbour",19.7,27.8662242866622,0,7.99237611181703,9.20554016620498,"SSE",42.9180018850141,"SSE","WSW",14.8307830783078,19.9135913591359,72,44.8605898123324,1012.33310810811,1010.08708708709,4.27285714285714,4.13876967095851,22.5,25.7755968169761,0,NA,0,"0"
2014,12,21,"CoffsHarbour",16.175508854166,27.8662242866622,0.506019151846785,7.99237611181703,9.20554016620498,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1010.08708708709,4.61961234388047,4.45826698135925,21.4053417385534,25.7755968169761,NA,NA,0,"0"
2014,12,22,"CoffsHarbour",16.175508854166,27.8662242866622,0.506019151846785,7.99237611181703,9.20554016620498,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1010.08708708709,4.61961234388047,4.45826698135925,21.4053417385534,25.7755968169761,NA,NA,0,"0"
2014,12,23,"CoffsHarbour",16.175508854166,27.2,0.506019151846785,7.99237611181703,9.20554016620498,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1010.08708708709,4.61961234388047,4.45826698135925,26.2,25.1,NA,NA,0,"0"
2014,12,31,"CoffsHarbour",21.7,27.6,0,7.99237611181703,9.20554016620498,"SSE",42.9180018850141,"SSE","WSW",14.8307830783078,19.9135913591359,74,86,1012.33310810811,1010.08708708709,4.27285714285714,4.13876967095851,26.5,24.3,0,NA,1,"1"
2015,1,1,"CoffsHarbour",17.4214523876083,29,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,26.1,27.9,NA,NA,0,"0"
2015,1,2,"CoffsHarbour",17.4214523876083,29.2,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,27.7,27.4,NA,NA,0,"0"
2015,1,3,"CoffsHarbour",17.4214523876083,28.9,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,25.8,27.5,NA,NA,0,"0"
2015,1,4,"CoffsHarbour",17.4214523876083,28.2,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,25.9,27,NA,NA,0,"0"
2015,1,5,"CoffsHarbour",17.4214523876083,26.7,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,24.3,25.3,NA,NA,0,"0"
2015,1,6,"CoffsHarbour",17.4214523876083,27.6,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,25.5,26.6,NA,NA,0,"0"
2015,1,7,"CoffsHarbour",17.4214523876083,27.3,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,24,26.1,NA,NA,0,"0"
2015,1,8,"CoffsHarbour",17.4214523876083,28,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,24.8,27.1,NA,NA,0,"0"
2015,1,9,"CoffsHarbour",17.4214523876083,29.7,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,25.9,27.2,NA,NA,0,"0"
2015,1,10,"CoffsHarbour",17.4214523876083,28.9,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,26.6,27.4,NA,NA,0,"0"
2015,1,11,"CoffsHarbour",17.4214523876083,27.2,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,25.5,26.2,NA,NA,0,"0"
2015,1,12,"CoffsHarbour",17.4214523876083,26.7,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.8,24.2,NA,NA,0,"0"
2015,1,13,"CoffsHarbour",17.4214523876083,27.4,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,24,26.3,NA,NA,0,"0"
2015,1,14,"CoffsHarbour",17.4214523876083,33.5,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,25.7,28,NA,NA,0,"0"
2015,1,15,"CoffsHarbour",17.4214523876083,29.2,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,28.4,28.2,NA,NA,0,"0"
2015,1,16,"CoffsHarbour",17.4214523876083,29.3,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,24.9,28.1,NA,NA,0,"0"
2015,1,17,"CoffsHarbour",17.4214523876083,30.1,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,26.1,29.4,NA,NA,0,"0"
2015,1,18,"CoffsHarbour",17.4214523876083,29.5,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,26.2,29,NA,NA,0,"0"
2015,1,19,"CoffsHarbour",17.4214523876083,28.7,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,26.7,27.1,NA,NA,0,"0"
2015,1,20,"CoffsHarbour",17.4214523876083,28.1,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,20.5,26.5,NA,NA,0,"0"
2015,1,21,"CoffsHarbour",17.4214523876083,28.1,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,23.8,23.3,NA,NA,0,"0"
2015,1,22,"CoffsHarbour",17.4214523876083,26.1,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,21.3,23.4,NA,NA,0,"0"
2015,1,23,"CoffsHarbour",17.4214523876083,26.9,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,25.8,26,NA,NA,0,"0"
2015,1,24,"CoffsHarbour",17.4214523876083,28.3,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,24.5,27.3,NA,NA,0,"0"
2015,1,25,"CoffsHarbour",17.4214523876083,32.2,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,27.5,31.3,NA,NA,0,"0"
2015,1,26,"CoffsHarbour",17.4214523876083,29.1,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,27.4,27.1,NA,NA,0,"0"
2015,1,27,"CoffsHarbour",17.4214523876083,24.8,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,23.5,22.8,NA,NA,0,"0"
2015,1,28,"CoffsHarbour",17.4214523876083,24.2,0.520914127423823,7.80526315789474,8.52496513249651,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,19.9,21.3,NA,NA,0,"0"
2015,11,7,"CoffsHarbour",17.7,27.3,0,7.53830911492734,8.79033189033189,"SSW",28,"S","SSW",17,13,51,81,1011.5,1010.9,4.15201192250373,6,26.7,22.5,0,NA,0,"0"
2015,11,28,"CoffsHarbour",18.8,23.2,0.3,7.53830911492734,8.79033189033189,"ENE",39,"SW","ENE",15,19,94,87,1015.7,1015,7,8,19.8,21.7,0,NA,1,"1"
2011,9,8,"Moree",14.3,23.4,2,7,7.98491017964072,"SW",48,"ENE","E",17,17,72,53,1019.9,1014.8,7,2,17,23.2,1,NA,0,"0"
2011,12,21,"Moree",19,30.9,0,5.8,8.53919239904988,"E",56,"NNE","N",28,15,61,43,1013.8,1009.9,6,7,23.9,29.4,0,NA,0,"0"
2012,1,16,"Moree",16.5,25.4,2,4.4,9.03866995073892,"E",37,"ESE","S",17,15,60,62,1016.6,1015.4,5,7,21.6,25.3,1,NA,0,"0"
2012,2,19,"Moree",21,33.9,0,7.6,8.26907477820025,"NNE",39,"NE","WSW",19,9,64,37,1016.3,1012.8,6,6,24.4,31.8,0,NA,0,"0"
2012,2,20,"Moree",16.7916763864524,34.7,0.560076335877863,6.73144266337854,8.26907477820025,"SSE",39.7522461275025,"SE","SE",13.7330271451649,18.1477048705968,70.2027211600133,52.804371090189,1012.5,1008.1,4.47213844231639,4.84932178061114,24.7,34,NA,NA,0,"0"
2012,2,21,"Moree",16.7916763864524,29.1,0.560076335877863,6.73144266337854,8.26907477820025,"SSE",39.7522461275025,"SE","SE",13.7330271451649,18.1477048705968,70.2027211600133,52.804371090189,1009.6,1008.8,4.47213844231639,4.84932178061114,22.7,26.8,NA,NA,0,"0"
